Date,ALPA4.SA,ABEV3.SA,BPAN4.SA,BBDC3.SA,BBDC4.SA,BRAP4.SA,BBAS3.SA,BRKM5.SA,BRFS3.SA,CCRO3.SA,CMIG4.SA,CPLE6.SA,CSAN3.SA,CPFE3.SA,CYRE3.SA,DXCO3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENBR3.SA,ENEV3.SA,EGIE3.SA,EZTC3.SA,GGBR4.SA,GOAU4.SA,GOLL4.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,RENT3.SA,LREN3.SA,MRFG3.SA,BEEF3.SA,MRVE3.SA,MULT3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,RADL3.SA,SBSP3.SA,SMTO3.SA,CSNA3.SA,SLCE3.SA,TAEE11.SA,VIVT3.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VIIA3.SA,WEGE3.SA
2016-10-17,7.7284674644470215,15.56556224822998,1.1505210399627686,11.892642974853516,12.128265380859375,5.114346504211426,19.272762298583984,19.128314971923828,54.349998474121094,13.868618965148926,3.469677448272705,2.0184178352355957,8.640386581420898,16.559459686279297,7.729147434234619,5.482361316680908,16.931312561035156,17.769380569458008,14.932881355285645,10.309804916381836,3.559999942779541,20.07436180114746,9.711689949035645,6.611612796783447,2.605687141418457,7.230000019073486,4.747807502746582,18.361982345581055,10.222251892089844,11.265787124633789,19.39195442199707,3.9227218627929688,8.27357006072998,7.933752536773682,18.71018409729004,42.19990921020508,8.637480735778809,7.4471116065979,13.255680084228516,26.97304916381836,16.879253387451172,6.997910022735596,4.150958061218262,10.970464706420898,22.99462890625,6.950181007385254,9.280509948730469,32.54222106933594,3.042144298553467,11.842228889465332,3.880793809890747,6.1629743576049805
2016-10-18,7.654862403869629,15.637182235717773,1.1422438621520996,12.189180374145508,12.423234939575195,5.409312725067139,19.672527313232422,19.10765838623047,54.27000045776367,14.185615539550781,3.450402021408081,2.0770440101623535,9.071369171142578,16.648191452026367,7.889413833618164,5.665950775146484,17.97311782836914,18.43010902404785,15.469684600830078,10.190998077392578,3.559999942779541,20.35504722595215,9.934947967529297,6.944272994995117,2.7278285026550293,7.349999904632568,4.811251640319824,18.61726951599121,10.133715629577637,11.433100700378418,19.690858840942383,3.9425666332244873,8.233406066894531,8.147130012512207,19.259029388427734,42.19990921020508,8.815768241882324,7.676252841949463,13.23674488067627,27.110145568847656,16.934324264526367,7.208527088165283,4.213937759399414,10.719709396362305,22.963468551635742,7.16530704498291,9.311549186706543,32.74295425415039,3.1016275882720947,12.186328887939453,3.582270860671997,6.208136081695557
2016-10-19,7.566537380218506,15.661055564880371,1.1422438621520996,12.107243537902832,12.335129737854004,5.366495132446289,19.307836532592773,19.086999893188477,53.290000915527344,14.011266708374023,3.446546792984009,2.0658771991729736,8.719122886657715,16.586761474609375,7.867560386657715,5.653289318084717,17.495954513549805,18.001338958740234,15.254962921142578,10.091991424560547,3.5975000858306885,20.144533157348633,10.13960075378418,7.034367561340332,2.748185873031616,7.550000190734863,4.779529094696045,18.314218521118164,10.061272621154785,11.633875846862793,19.654409408569336,3.8433408737182617,8.193244934082031,8.153594970703125,19.075109481811523,42.19990921020508,8.909601211547852,7.764384746551514,13.01897144317627,27.410036087036133,17.36663055419922,7.01149845123291,4.202486515045166,10.918221473693848,22.757827758789062,7.16530704498291,9.27430248260498,32.30132293701172,3.12712025642395,12.08894157409668,3.243945360183716,6.1629743576049805
2016-10-20,7.507654190063477,15.637182235717773,1.1587978601455688,12.173574447631836,12.515179634094238,5.523493766784668,19.707590103149414,19.417512893676758,53.7599983215332,13.868618965148926,3.4118494987487793,2.075927734375,8.802005767822266,16.552635192871094,7.831135272979736,5.507683753967285,17.495954513549805,18.14894676208496,15.128082275390625,10.230599403381348,3.575000047683716,20.294904708862305,10.158204078674316,7.089808464050293,2.816042184829712,7.800000190734863,4.80067777633667,18.369779586791992,9.707117080688477,11.879268646240234,19.68356704711914,3.8433408737182617,8.120950698852539,8.0954008102417,18.955415725708008,42.19990921020508,8.895526885986328,7.817264080047607,13.066313743591309,27.51285743713379,17.34735679626465,6.923174858093262,4.182448387145996,11.179423332214355,22.43378257751465,7.148758888244629,9.333277702331543,32.30132293701172,3.1611111164093018,12.400580406188965,3.233994722366333,6.232455730438232
2016-10-21,7.625421047210693,15.716763496398926,1.1587978601455688,12.068221092224121,12.396419525146484,5.747097015380859,19.95306396484375,19.417512893676758,53.439998626708984,13.979567527770996,3.3578765392303467,2.0602941513061523,8.978128433227539,16.566286087036133,7.772856712341309,5.463369846343994,17.933353424072266,18.51445770263672,15.284242630004883,10.33620548248291,3.5374999046325684,20.380107879638672,10.238826751708984,7.373960018157959,3.006039619445801,8.0600004196167,4.763668060302734,18.33946990966797,9.642724990844727,11.377326965332031,19.610666275024414,3.916106700897217,8.145047187805176,8.069537162780762,18.861995697021484,42.19990921020508,9.064432144165039,7.909801483154297,13.060635566711426,27.54713249206543,17.54010581970215,6.929969310760498,4.294093608856201,11.21076774597168,22.6207275390625,7.256321907043457,9.218432426452637,32.34147644042969,3.365053176879883,12.92646598815918,3.30364990234375,6.2220330238342285
2016-10-24,7.721108436584473,15.676972389221191,1.1505210399627686,11.947266578674316,12.277670860290527,5.789915561676025,19.791749954223633,19.582767486572266,53.220001220703125,13.836917877197266,3.407994508743286,2.0413103103637695,8.845518112182617,16.552635192871094,8.056962966918945,5.463369846343994,18.23555564880371,18.45822525024414,15.18664264678955,10.290003776550293,3.5350000858306885,20.319963455200195,10.573710441589355,7.339306831359863,3.1281814575195312,8.34000015258789,4.7372331619262695,18.182903289794922,9.691018104553223,10.880966186523438,19.610666275024414,3.9557971954345703,8.377992630004883,8.23118782043457,18.815284729003906,42.19990921020508,9.09257984161377,8.019967079162598,13.255680084228516,27.332921981811523,17.405181884765625,7.079439640045166,4.365662097930908,11.127182006835938,22.676816940307617,7.123935699462891,9.35810661315918,32.252254486083984,3.467024803161621,13.17967414855957,3.1842408180236816,6.121285438537598
2016-10-25,7.838874816894531,15.541688919067383,1.1587978601455688,11.900443077087402,12.220203399658203,6.132458209991455,19.32185935974121,19.27979850769043,52.70000076293945,13.828994750976562,3.4928085803985596,2.020651340484619,8.907679557800293,16.552635192871094,7.991400241851807,5.457037925720215,18.513900756835938,18.570690155029297,15.284242630004883,10.349407196044922,3.5350000858306885,20.299915313720703,10.232624053955078,7.304654121398926,3.1078248023986816,8.09000015258789,4.6737871170043945,18.086936950683594,9.489792823791504,11.324345588684082,19.617952346801758,3.969026803970337,8.233406066894531,8.114800453186035,18.292722702026367,42.19990921020508,8.90021800994873,7.931835174560547,13.217806816101074,27.66708755493164,17.39691925048828,7.262880325317383,4.351348400115967,11.095841407775879,23.056941986083984,7.115663528442383,9.07875919342041,32.452999114990234,3.5520005226135254,13.861381530761719,3.2737975120544434,6.107388496398926
2016-10-26,7.9345598220825195,15.54964828491211,1.1587978601455688,11.880940437316895,12.17040729522705,6.194305896759033,19.174571990966797,18.907970428466797,52.5,13.821067810058594,3.5544919967651367,2.024559497833252,8.543000221252441,16.51850700378418,7.903982639312744,5.551998615264893,18.43437385559082,18.844820022583008,15.342802047729492,10.2239990234375,3.5,20.274850845336914,10.350455284118652,7.3531694412231445,3.087467670440674,8.020000457763672,4.684362888336182,18.198047637939453,8.403175354003906,11.154244422912598,19.501310348510742,3.8036513328552246,8.233406066894531,8.179458618164062,18.324832916259766,42.19990921020508,9.012821197509766,7.975901126861572,13.060635566711426,27.92413330078125,17.34735679626465,7.181351184844971,4.294093608856201,11.022705078125,23.461997985839844,7.223224639892578,9.072552680969238,32.452999114990234,3.492518186569214,14.134064674377441,3.144437789916992,6.069173812866211
2016-10-27,7.912478923797607,15.517813682556152,1.266400694847107,12.056519508361816,12.373432159423828,6.256152629852295,20.156450271606445,19.00437355041504,52.47999954223633,13.686346054077148,3.6547276973724365,2.0161848068237305,8.895246505737305,16.545808792114258,7.9549760818481445,5.5330071449279785,18.65704917907715,18.985401153564453,15.4989652633667,10.230599403381348,3.549999952316284,20.350034713745117,10.573710441589355,7.41554069519043,3.1417529582977295,7.909999847412109,4.784817695617676,18.586965560913086,8.049018859863281,10.903274536132812,19.246152877807617,3.7308857440948486,8.145047187805176,8.244119644165039,18.450363159179688,42.19990921020508,9.031587600708008,7.971493721008301,13.017077445983887,28.06123161315918,17.3198184967041,7.351202964782715,4.397152423858643,11.11673641204834,23.181575775146484,7.214951992034912,9.029097557067871,32.35039138793945,3.535005807876587,14.283387184143066,3.4131081104278564,6.051804542541504
2016-10-28,8.037606239318848,15.199503898620605,1.208460807800293,12.017502784729004,12.419411659240723,6.18479061126709,19.840850830078125,19.025028228759766,54.09000015258789,13.797293663024902,3.7356858253479004,2.0334935188293457,8.831013679504395,16.51167869567871,7.9549760818481445,5.577321529388428,19.014923095703125,19.364967346191406,15.664883613586426,10.098592758178711,3.5975000858306885,20.299915313720703,10.29464054107666,7.602663040161133,3.2367520332336426,7.940000057220459,4.795391082763672,18.74354362487793,7.847792148590088,11.182129859924316,19.319055557250977,3.7308857440948486,8.161114692687988,8.101865768432617,18.275205612182617,42.19990921020508,8.975286483764648,7.971493721008301,13.255680084228516,28.164047241210938,17.564884185791016,7.364790916442871,4.420053482055664,10.839861869812012,23.42460823059082,7.2645955085754395,8.759063720703125,32.38608169555664,3.934394121170044,14.374284744262695,3.6220738887786865,6.003166198730469
