Date,ALPA4.SA,ABEV3.SA,BPAN4.SA,BBDC3.SA,BBDC4.SA,BRAP4.SA,BBAS3.SA,BRKM5.SA,BRFS3.SA,CCRO3.SA,CMIG4.SA,CPLE6.SA,CSAN3.SA,CPFE3.SA,CYRE3.SA,DXCO3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENBR3.SA,ENEV3.SA,EGIE3.SA,EZTC3.SA,GGBR4.SA,GOAU4.SA,GOLL4.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,RENT3.SA,LREN3.SA,MRFG3.SA,BEEF3.SA,MRVE3.SA,MULT3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,RADL3.SA,SBSP3.SA,SMTO3.SA,CSNA3.SA,SLCE3.SA,VIVT3.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VIIA3.SA,WEGE3.SA
2022-06-02,21.40999984741211,13.41325855255127,7.154693126678467,15.590544700622559,18.857576370239258,28.426637649536133,34.4680290222168,45.849998474121094,15.40999984741211,13.147929191589355,10.788578987121582,7.098573684692383,22.079999923706055,36.279998779296875,13.710000038146973,10.137755393981934,43.33000183105469,42.650001525878906,13.3100004196167,20.422996520996094,14.850000381469727,40.8083610534668,16.296079635620117,25.83824348449707,11.796936988830566,14.079999923706055,8.219758987426758,24.664756774902344,34.21532440185547,55.389305114746094,27.123218536376953,13.600112915039062,14.241082191467285,9.240152359008789,24.005531311035156,20.360000610351562,24.21990394592285,21.20283317565918,20.94013786315918,45.90999984741211,50.391361236572266,20.398408889770508,57.2155876159668,49.106990814208984,13.668959617614746,29.041091918945312,13.917739868164062,11.850000381469727,83.34969329833984,3.190000057220459,25.89347267150879
2022-06-03,20.829999923706055,13.375260353088379,6.960824012756348,15.496626853942871,18.744604110717773,27.986711502075195,33.98929977416992,46.11000061035156,15.199999809265137,12.952421188354492,10.658260345458984,6.9644575119018555,21.399999618530273,35.400001525878906,13.680000305175781,9.912281036376953,41.959999084472656,41.70000076293945,12.979999542236328,20.007741928100586,14.699999809265137,40.7216796875,15.97094440460205,25.67605972290039,11.70477294921875,13.579999923706055,8.099005699157715,24.436111450195312,33.3791618347168,53.795223236083984,27.27804183959961,13.541237831115723,14.014564514160156,9.038444519042969,23.869905471801758,19.790000915527344,24.837907791137695,21.573314666748047,21.088720321655273,46.150001525878906,49.76508712768555,20.25625991821289,56.054405212402344,48.42441177368164,13.27540111541748,28.655458450317383,13.530583381652832,11.670000076293945,82.01461029052734,3.130000114440918,25.490272521972656
2022-06-06,20.260000228881836,13.346762657165527,6.822346210479736,15.421491622924805,18.7634334564209,28.201993942260742,33.56690216064453,46.08000183105469,15.149999618530273,12.854666709899902,10.555866241455078,6.906979560852051,21.309999465942383,34.290000915527344,13.220000267028809,9.712821006774902,41.900001525878906,41.45000076293945,13.130000114440918,19.96999168395996,14.510000228881836,40.40384292602539,15.448762893676758,25.880922317504883,11.787720680236816,13.479999542236328,8.133505821228027,24.350374221801758,33.14849853515625,52.45698928833008,26.107187271118164,13.381434440612793,13.896381378173828,8.692659378051758,23.288658142089844,19.81999969482422,24.823196411132812,21.587562561035156,21.65333366394043,45.38999938964844,49.225521087646484,19.545515060424805,54.178646087646484,46.99197006225586,12.833847045898438,28.57635498046875,13.222844123840332,11.420000076293945,82.09806060791016,3.0299999713897705,25.54927635192871
2022-06-07,20.25,13.042778015136719,6.582318305969238,15.290003776550293,18.60338592529297,28.56703758239746,33.33223342895508,44.9900016784668,15.149999618530273,12.844891548156738,10.434854507446289,6.801602363586426,20.559999465942383,34.709999084472656,12.920000076293945,9.513360977172852,41.79999923706055,41.349998474121094,13.119999885559082,19.885051727294922,14.1899995803833,39.97043228149414,15.22215461730957,25.940673828125,11.778504371643066,13.119999885559082,8.047255516052246,24.350374221801758,33.69633102416992,52.68330383300781,25.816890716552734,13.078649520874023,13.768348693847656,8.54858112335205,22.73647117614746,19.670000076293945,24.911481857299805,21.84404754638672,21.167964935302734,44.720001220703125,46.527706146240234,19.6610107421875,52.759422302246094,46.15556716918945,12.641867637634277,27.72598648071289,13.16328239440918,11.109999656677246,84.0172348022461,2.940000057220459,25.519773483276367
2022-06-08,20.3799991607666,13.071277618408203,6.554622650146484,15.120949745178223,18.273868560791016,27.8743896484375,33.031856536865234,44.72999954223633,14.890000343322754,12.649382591247559,10.379002571105957,6.7632832527160645,20.219999313354492,34.04999923706055,12.59000015258789,9.3225736618042,42.13999938964844,41.630001068115234,13.020000457763672,20.0266170501709,14.369999885559082,40.30752944946289,14.956135749816895,24.6688232421875,11.409850120544434,12.930000305175781,7.935126304626465,23.883562088012695,33.28305435180664,51.21714401245117,25.497568130493164,12.708578109741211,13.531982421875,8.32766342163086,22.61053466796875,19.6299991607666,24.815837860107422,21.737178802490234,20.771745681762695,44.15999984741211,44.90901184082031,18.6926212310791,52.967838287353516,45.569129943847656,12.641867637634277,27.77542495727539,12.885324478149414,10.630000114440918,81.12455749511719,3.009999990463257,24.00530433654785
2022-06-09,19.81999969482422,12.928784370422363,6.462303638458252,15.139735221862793,18.264455795288086,27.078781127929688,32.98492431640625,44.5099983215332,14.960000038146973,12.932869911193848,10.304535865783691,6.753704071044922,20.030000686645508,32.9900016784668,12.710000038146973,9.44398307800293,43.040000915527344,42.5,12.779999732971191,19.828428268432617,14.34000015258789,40.27863311767578,15.1334810256958,23.593292236328125,10.88451862335205,12.319999694824219,7.823000907897949,23.473909378051758,33.39838409423828,52.063385009765625,24.40412139892578,12.76745319366455,13.807744026184082,8.442925453186035,22.029285430908203,19.93000030517578,24.52155113220215,21.423696517944336,20.454771041870117,44.029998779296875,44.581424713134766,17.448814392089844,52.79912185668945,45.059600830078125,12.459486961364746,27.201921463012695,12.875397682189941,10.119999885559082,78.38023376464844,2.9100000858306885,24.113483428955078
2022-06-10,19.229999542236328,12.909786224365234,6.305362224578857,14.94250202178955,17.991430282592773,27.031980514526367,32.43110656738281,44.09000015258789,15.0,12.756913185119629,10.164908409118652,6.657906532287598,19.739999771118164,31.93000030517578,12.1899995803833,9.15780258178711,41.0,39.70000076293945,12.050000190734863,19.318796157836914,14.369999885559082,39.41180419921875,14.857610702514648,23.439647674560547,10.866084098815918,11.619999885559082,7.667748928070068,22.95946502685547,33.42721939086914,50.94162368774414,23.301002502441406,12.834738731384277,13.719106674194336,8.106744766235352,21.883975982666016,19.649999618530273,24.212547302246094,21.12446403503418,20.603351593017578,43.04999923706055,43.5986442565918,17.43992805480957,52.29296112060547,44.992305755615234,12.277105331420898,25.936254501342773,12.657002449035645,10.109999656677246,78.39877319335938,2.8299999237060547,23.60210418701172
2022-06-13,18.479999542236328,12.662799835205078,6.0561017990112305,14.707707405090332,17.727819442749023,26.058530807495117,31.689556121826172,42.150001525878906,13.899999618530273,12.12151050567627,10.015971183776855,6.600428104400635,19.0,31.440000534057617,12.050000190734863,8.84560489654541,40.099998474121094,39.380001068115234,11.350000381469727,19.441484451293945,13.949999809265137,39.39254379272461,14.591593742370605,22.193403244018555,10.267022132873535,9.9399995803833,7.546996116638184,22.683189392089844,32.05283737182617,48.097869873046875,22.40108871459961,12.103008270263672,12.960763931274414,7.847406387329102,21.138042449951172,18.6200008392334,23.84468650817871,20.853727340698242,20.00902557373047,42.060001373291016,43.299957275390625,16.3826961517334,51.0523796081543,44.453941345214844,11.960338592529297,24.403614044189453,12.150721549987793,9.619999885559082,75.9140396118164,2.549999952316284,23.42508888244629
2022-06-14,18.6299991607666,12.491808891296387,5.936087131500244,14.595003128051758,17.54893684387207,25.665407180786133,31.699281692504883,41.38999938964844,13.15999984741211,12.033533096313477,10.090439796447754,6.610008239746094,18.3700008392334,32.43000030517578,12.079999923706055,8.914981842041016,41.45000076293945,40.310001373291016,11.289999961853027,19.337671279907227,13.640000343322754,39.777801513671875,14.719675064086914,21.68978500366211,9.981315612792969,9.550000190734863,7.521121025085449,22.530765533447266,31.716453552246094,48.40290451049805,22.188203811645508,11.53948974609375,12.832732200622559,7.664908409118652,21.138042449951172,17.969999313354492,24.058046340942383,21.08884048461914,19.24630355834961,42.09000015258789,43.03017807006836,16.10727882385254,50.16908645629883,44.55968475341797,11.960338592529297,24.720029830932617,12.120941162109375,9.369999885559082,75.76570129394531,2.2899999618530273,23.847957611083984
2022-06-15,19.280000686645508,12.406314849853516,6.0561017990112305,14.698312759399414,17.671329498291016,25.665407180786133,32.20049285888672,40.45000076293945,12.979999542236328,12.209489822387695,10.164908409118652,6.724964618682861,18.760000228881836,32.7400016784668,12.329999923706055,8.888964653015137,42.599998474121094,41.41999816894531,11.579999923706055,19.71517562866211,14.180000305175781,40.45199966430664,15.232006072998047,21.647104263305664,9.962882995605469,10.170000076293945,7.5814971923828125,22.62602996826172,31.92789649963379,50.72514724731445,23.1268253326416,11.505847930908203,12.813035011291504,7.9338531494140625,21.806474685668945,18.350000381469727,23.741687774658203,20.718360900878906,19.365169525146484,42.599998474121094,43.05908203125,15.93847942352295,51.60816192626953,44.86732864379883,12.00833511352539,25.075998306274414,12.408825874328613,9.329999923706055,75.71934509277344,2.319999933242798,23.60210418701172
